category,product,star,comments
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,hiên tại thì mọi thứ rất tốt cám ơn shop
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,xài ok nha
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,xài ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,hôm qua 1 đầu iphone xạc k vào đưa ra cửa hàng đặc khắc phục được nói chung là hệ thống có trách nhiệm tốt với khách hàng
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,đầu ịphone lúc vô đc lúc vô ko được huu
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,cáp sử dụng tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,3,sản phẩm không tương thích với điện thoại của mình ạ
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,rất tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,sản phẩm chất lượng tốt nhé mọi người 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,tot
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,rất tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt lắm nha
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,2,mới mua về dùng thử vừa dùng sạc cho iphone7 vừa sạc cho pin dự phòng bằng cổng sạc nhanh thì nhảy chập chờn không vào quá nóng đầu ubs gắng củ sạc quá tệ 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,3,khi sạc dây phát nhiệt nóng
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,rất ok 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,hàng tốt còn mới lắm
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,sạc tuy cũ nhưng dùng rất tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tot
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,dùng rất tốt 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ok lắm tiện dụng
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,hài lòng
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,rất tốt ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,mới dùng thấy rất tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,binh thuong
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,dùng ổn định nhân viên nhiệt tình
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4, 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,3,sp kg ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,xài tốt nhân viên rất nhiệt tình và dễ thương 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,quá ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,chất lượng tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,ổn áp
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,dây hơi cứng
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,rất ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,rất tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,nhân viên phục vụ rất tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,mới dùng thấy ok chưa biết như nào phải dùng thêm 1 thời gian mới cảm nhận được
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,3,dây ở đầu khá ngắn khá bất tiện nhưng dùng ổn dây chắc đẹp 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,t
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,nhân viên thân thiện và chuyên nghiệp
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,mình đã mua nhiều các thiết bị ở thế giới di động món nào cũng rất tốt chế độ hậu mãi và tiếp đón khách thì vô cùng dễ thương luôn 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,1,hư mất 1 bên type c
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,sản phẩm rất tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,3,loại hàng này tôi mua 3 lần nhưng hỏng 2 lần và đã đổi một
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,tạm dc trong tầm giá
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,good
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,đã mua 1 bộ chưa có xài nên không biết như thế nào
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,nên mua
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,tôi cảm thấy rất hài lòng
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,đang sử dụng
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,4,dùng tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,quá ok
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,số 1
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,ti vi máy giặt đt bin dự phòng dây sạc tôi dùng rất nhiều đồ của điện máy xanh luôn luôn tin tưởng sản phẩm tốt và cách phục vụ của nhân viên
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,sài tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,2,dùng được 2 tháng thì như này tuột phần nhựa ra làm khi cầm cắm vào thì cứ bị trượt đi có bảo hành không ạ
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,2,giây sài rất nhanh hư cộng giây tape c màu xám mới đổi giờ lại ko sạc được lúc vào lúc ko còn sợi dây 3 đầu thì bị hư hết một đầu sạc micro hàng này ko đáng tin 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,đã mua sp này ko biết tại sao đầu lightning cứ bị lỗi hoài đổi trả 3 4 lần rồi trong khi đó đầu micro type c sử dụng nhiều hết bảo hành auto chắc ko xài đc lightning haizz 5 sao cho dịch vụ
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,vừa mua xong dây dùng tiện lợi tốc độ sạc nhanh chậm hơn dây theo máy 1 chút ổn so với giá nhân viên nhiệt tình sẽ mua tiếp
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,mình hôm bữa giờ mua tất cả là của thế giới di động thấy ổn định lắm và rất hợp giá thêm nữa là giảm giá thì còn gì bằng
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,sản phẩm này dùng rất tốt
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,2,cáp lỗi sac rất chậm định đổi lại cáp khác mà hết cùng loại 
cap-dien-thoai,cap-3-dau-lightning-type-c-micro-1m-xmobile-dr002,5,rất tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,vẽ bề ngoài đẹp chắc liệu tốt bắt mắt nhưng rất tệ k dùng củ sạc zin k sạc nhanh đuọc z mai mốt bán vừa cóc và cáp luôn có thể cho đánh giá cao hơn bt là nói dư thùa nhưng mà vẩn góp ý cho tốt hơn vì hình như đã chặn bình luận ngoài sản phảm nên dánh giá trong này mình cung k bt có tác dụng k dù sao đỏi lại nhân viên tư vấn nhiệt tình 9 điểm cho phục vụ 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sử dụng rất tốt sạc rất nhanh
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,tgdđ giao nhầm sản phẩm cho tôi rồi
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,sạc 10 không thấy vô pin sạc nhanh cũng không hiện
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,3,không phải sạc nhanh chỉ là sạc thường thôi đề nghị hổ trợ 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,đt samsung cấm vào ko hỗ trợ sạc nhanh giờ sao đây ạ
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,dùng rất tốt mặc dù mua nhiều dây sạc và củ sạc ở thế giới di động nhưng chưa bao giờ phải mang đi bảo hành cả 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sản phẩm chất lượng trong tầm giá
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,hài lòng với sản phẩm
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,rất tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,dùng ok lắm hỗ trợ đc chuẩn supper vooc 33w
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,cắm vào báo sạc siêu nhanh mi tubor ốp lưng dầy thì cắm k hết phải cắt mỏng ốp mới vào dc hết
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,đẹp
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,cáp e mua săn sale còn 95k thôi quý dị
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,ở bà rịa của hàng nào còn sp này vậy a c
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,3,máy sài ốp rất khó cắm
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,3,sạc e mua 10 8 năm ngoái vừa hết hạn bảo hành thì bị hư vậy có dc đổi trả không ạ
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,3,dùng sau 1 tháng sạc chậm dùng củ sạc xiaomi nên mua dây zin dùng cho nhanh mua về mới dùng đã chậm rồi mà h còn chậm hơn
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,sao mình sạc nó không lên sạc nhanh được vậy bạn
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,ổn
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,ghi công suất 60w mà cắm vào sạc 33w hay 67w thì cũng chỉ báo sạc nhanh chứ ko sạc siêu nhanh được dây của máy báo sạc siêu nhanh 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,cáp đẹp chắc chắn sạc nhanh độ bền thì phải qua sử dụng mới biết
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,xạc ok nhân viên nhiệt tình niềm nở hổ trợ khách hàng 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,hàng okie
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,sạc nhanh hàng tốt nhưng hơi nặng
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,dây ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,hàng ok cứng cáp nên mua
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sản phẩm rất tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt như như thực tế 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sp tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,3,bên chuôi cắm vào điện thoại bất tiện ở chỗ dễ xê dịch qua lại 2 bên khiến cáp sạc bị lỏng
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,rất hài lòng
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,để là sạc nhanh nhưng khi cắm vào củ sạc chính hãng samsung thì không kích hoạt sạc nhanh được
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,hài lòng
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,sạc nhanh ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,sản phẩm tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,ưu điểm thiết kế cáp rất dày chắc chắn và cảm giâc rất bền thực tế công suất sạc trên wed ghi 60w ở vỏ hộp là 5v 3a tính ra 15w sạc trên s22 ultra k lên sạc nhanh đã trả sau chưa đầy 1 ngày vì không sạc nhanh 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,rất thích
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,được
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tuyệt vời
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,nhân viên tư vấn rất nhiệt tình
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,du dai cho vo sac vo choi phone 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,hàng ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,dây dài 2m rất thuận tiện xạc nhanh cắm xạc được rất nhiều kiểu cho shop 5 sao
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,cáp rất tốt to cầm chắc tay
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,rất tốt mình mua tận 2 sợi rồi
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,sao mình thấy nó sạc không nhanh gì cả
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,chất lượng hoàn thiện rất tốt so với giá
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,3,không phải cái nào điện thoại sạc nhanh dù điện thoại có sạc nhanh
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sản phẩm chất lượng
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sacj rất nhanh
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,tốt mỗi tội shop có 1 cái nếu có thì lấy thêm r
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,sạc nhanh vừa sạc vừa chơi game không bị cấn tay như các loại dây sạc khác
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,ốp hơi dày là cắm xạc hơi khó nha các bạn 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,xài rất ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,quảng cáo là sạc nhanh 60w mà sạc 30p ko lên nổi 30 pin 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,nhân viên quá xuất sắc
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,quá khủng khiếp củ sạc 33w máy hỗ trợ sạc nhanh sạc 2 tiếng 10p đầy pin 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,sạc mới mua cắm lên thông báo sạc nhưng pin ko vô còn tụt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5, 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,trên web để sạc nhanh lúc mua k để ý về mới thấy dòng 15w 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sản phẩm xài tuyệt vời
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,đầu cắm quá ngắn gắn ốp lưng không cấm sạc được 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,ngon bổ rẻ
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,mik thấy rất ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,râ t ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,dậy sạc tôtts đẹp sạc rất nhanh nhân viên lịch sự xinh gái nhiệt tình chu đáo
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,chưa bao lâu đã bị hỏng
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sạc pin rất là nhanh 10 điểm
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,dây sạc chuẩn nhanh bền đẹp
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,5sao 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,chất liệu bên ngoài dây cáp sử dụng đc lâu dài đầu usb vs type c thì khá chắc chắn tuy độ dài đến 2m nhiều lúc cũng khá bất tiện nhưng vẫn ổn thích nhất chế độ bảo hành phụ kiện bên tgdd gì khi bị lỗi đều đc đổi sp mới 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,dài không dẫn đủ công xuất còn làm hao pin
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sản phẩm dùng tốt đúng 60w các bạn ở chi nhánh khóm 10 tt sông đốc trần văn thời cà mau nhiệt tình 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,chất lượng sản phẩm ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,xài dây này vs củ sạc zin nó bị mất sạc nhanh vừa xài vừa sạc ko lên pin mà còn bị tuột đổi dây khác thì bình thường để con suất sạc 60w pr là chính 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,rất thích sản phẩm của thế giới di động
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,ok 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,tốt nên mua
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sp tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,sạc ok nv khu 3 trà ôn nhiệt tình hi hữu
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,rất hài lòng
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,dày dặn tuy nhiên mọi người nên để ý điện áp để được công suất tốt nhất
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sử dụng rất tốt chưa gặp bất kì sự cố nào
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,rat tot
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,giao hàng nhanh chất lượng sản phẩm tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,hàng tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,dây 15w mà
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,ok
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,ok 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,không đúng như quảng cáo đã mua đã đổi nhưng không hỗ trợ sạc nhanh
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,lần nào mua tgdđ cũng xài được rất lâu nhưng mua shopee thì chán trả buồn lói rẻ mà ôi đây mắc nhưng lâu 100k thôi mà xài được tận 1 năm 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,cáp 15w nhưng thông tin trên web lại là 60w mua về sạc không đủ dòng 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,là khách hàng thân thiết ngại gì mà ko đánh giá 5 sao ok luôn 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,mình mua cáp này tháng 10 2021 mình đã đổi mấy lần lúc đầu sử dụng bình thường sau 1 thời gian sạc không được mang ra dmx cắm sạc nhận bt nhưng về nhà không được cho dù đổi 4 cục sạc cũng vậy còn tình trạng nhận sạc ảo có tín hiệu mà không lên pin cáp này lỗi nhiều quá trong khi mình cũng mua ở hệ thống nhiều cáp sạc nhưng duy nhất con này bị
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,ok rất tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,mua hàng tgdd bao nhiêu năm rồi mà nay phải đánh giá 1 sao cáp chắc chỉ 15w mà thông số wed bao nhiêu là thông số 60w 18w 2mấy sạc 2 đến 3 phút mới được 1 củ sạc theo máy realme 6 pro 30w nha
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,sạt kg vô còn tuột pin 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,cáp ổn sạc nhanh 18w ok nhân viên rất thân thiện chăm sóc khách hàng ổn
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sản phẩm rất tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,4,cảm nhận ban đầu là tốt sạc được nhanh dây chắc chắn giá cả hợp lý tiếc là ko có thiết kế kiểu đầu sạc dọc truyền thống 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,xài rất ổn dây dài nhưng xạc vô nhanh ko kém cái dây gốc của điện thoại đáng tiền 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,3,mua về để vừa sạc vừa chơi game nhưng pin lại tụt dùng củ sạc 33w rin theo máy được mỗi thiết kết bề bĩ còn tốc độ sạc thua dây rin theo máy 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,sản phẩm rất tốt thiết kế theo hình chữ l nên rất tiện cầm nắm khi chơi game tại sao cứ bắt phải 80 ký tự mới cho đánh giá sản phẩm nhỉ bất tiện quá
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,sạc ko lên nguồn vừa dùng vừa sạc củ sạc nhanh 18w mà còn tụt pin 1 phút lại báo đang sạc quá thất vọng về sản phẩm 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,2,không như giới thiệu máy tôi sạc nhanh 33w mà sạc hiện 18w trong khi đó sản phẩm gi 60w hơi thất vọng
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,sạc có báo sạc nhanh sạc 1 đêm ko lên nào tôi muốn trả hàng lại và sản phẩm khác được không ạ 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,pin tuột không phanh hịêu suất cực kì cực kì kém tôi không ngờ có ngày tôi đánh giá 1 sản phẩm kém thế này tôi không hiểu các bạn tại sao lại nhập nó về 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,cáp dày dặn nhận đủ dòng 30w ship nhanh bảo hành 1 năm mà có hơn 100k quá tốt
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,mua 1 bộ cáp sạc và dây sạc sạc 30p k dùng đt lên đc 5 vừa sạc vừa dùng thì tuột pin
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,hàng tốt chất lượng ko lo mua 1lần xài 1 năm sẽ ủng hộ tgdd cũng như dmx
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,5,cáp sạc tốt sạc nhanh nhân viên ở chi nhánh tp hưng yên phục vụ chu đáo 
cap-dien-thoai,cap-type-c-2m-xmobile-fd-l01-den,1,sạc chán vừa cắm đã biết lỗi sạc 15p pin tụt từ 31 xuống 29 bó tay không biết cho trả hàng không 
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,5,sản phẩm dùng tốt nhân viên hổ trợ nhiệt tình
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,5,sp tốt
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,5,sản phẩm ok
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,5,hàng dùng tốt
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,1,dùng hơn 1 tháng cắm vào sạc dự phòng có dấu hiệu bị cháy 
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,5,god
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,4,sac sai tot lam em
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,5,rất tốt
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,5,sa n phâ m sa i râ t ok
cap-dien-thoai,cap-type-c-1m-mbest-ds002-wb-cam,5,cáp type c 1m mbest ds002wb sac oke cảm ơn thế giới di động
